,ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
1845256,2020-09-30,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.20277,0.17259000000000002,full_february,DAY_OF_WEEK
1845257,2020-10-01,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.18392999999999998,0.16234,full_february,DAY_OF_WEEK
1845258,2020-10-02,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.18804,0.14032,full_february,DAY_OF_WEEK
1845259,2020-10-03,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.27595,0.16339,full_february,DAY_OF_WEEK
1845260,2020-10-04,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.21528000000000003,0.18805,full_february,DAY_OF_WEEK
1845261,2020-10-05,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.10163,0.14499,full_february,DAY_OF_WEEK
1845262,2020-10-06,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.16665,0.15838,full_february,DAY_OF_WEEK
1845263,2020-10-07,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.10925,0.13652,full_february,DAY_OF_WEEK
1845264,2020-10-08,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.17454,0.15314,full_february,DAY_OF_WEEK
1845265,2020-10-09,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.15677,0.13484000000000002,full_february,DAY_OF_WEEK
1845266,2020-10-10,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.31737,0.15154,full_february,DAY_OF_WEEK
1845267,2020-10-11,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.3239,0.17371,full_february,DAY_OF_WEEK
1845268,2020-10-12,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.30662,0.17915999999999999,full_february,DAY_OF_WEEK
1845269,2020-10-13,CHL,GADM,CHL.8.2_1,Cardenal Caro,0.07977999999999999,0.12903,full_february,DAY_OF_WEEK
1845270,2020-10-14,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.14953,0.14952000000000001,full_february,DAY_OF_WEEK
1845271,2020-10-15,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.1533,0.1568,full_february,DAY_OF_WEEK
1845272,2020-10-16,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.12714,0.13458,full_february,DAY_OF_WEEK
1845273,2020-10-17,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.24836,0.14758,full_february,DAY_OF_WEEK
1845274,2020-10-18,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.13003,0.16108,full_february,DAY_OF_WEEK
1845275,2020-10-19,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.10885,0.13263,full_february,DAY_OF_WEEK
1845276,2020-10-20,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.17009000000000002,0.15273,full_february,DAY_OF_WEEK
1845277,2020-10-21,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.09591000000000001,0.15125,full_february,DAY_OF_WEEK
1845278,2020-10-22,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.12104000000000001,0.13903,full_february,DAY_OF_WEEK
1845279,2020-10-23,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.086,0.13551,full_february,DAY_OF_WEEK
1845280,2020-10-24,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.18792999999999999,0.14059000000000002,full_february,DAY_OF_WEEK
1845281,2020-10-25,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.1279,0.12497,full_february,DAY_OF_WEEK
1845282,2020-10-26,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.17012,0.14128,full_february,DAY_OF_WEEK
1845283,2020-10-27,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.11815999999999999,0.1488,full_february,DAY_OF_WEEK
1845284,2020-10-28,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.09498,0.14014000000000001,full_february,DAY_OF_WEEK
1845285,2020-10-29,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.09237000000000001,0.12896,full_february,DAY_OF_WEEK
1845286,2020-10-30,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.07608999999999999,0.11907999999999999,full_february,DAY_OF_WEEK
1845287,2020-10-31,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.12963,0.13657,full_february,DAY_OF_WEEK
1845288,2020-11-01,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.03636,0.13684000000000002,full_february,DAY_OF_WEEK
1845289,2020-11-02,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.07732,0.13601,full_february,DAY_OF_WEEK
1845290,2020-11-03,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.16376,0.15482,full_february,DAY_OF_WEEK
1845291,2020-11-04,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.07952000000000001,0.13965,full_february,DAY_OF_WEEK
1845292,2020-11-05,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.12301,0.13607,full_february,DAY_OF_WEEK
1845293,2020-11-06,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.12997,0.12329000000000001,full_february,DAY_OF_WEEK
1845294,2020-11-07,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.07253,0.12478,full_february,DAY_OF_WEEK
1845295,2020-11-08,CHL,GADM,CHL.8.2_1,Cardenal Caro,0.08801,0.12326,full_february,DAY_OF_WEEK
1845296,2020-11-09,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.06365,0.11947999999999999,full_february,DAY_OF_WEEK
1845297,2020-11-10,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.11058,0.13602999999999998,full_february,DAY_OF_WEEK
1845298,2020-11-11,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.06655,0.13858,full_february,DAY_OF_WEEK
1845299,2020-11-12,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.08513,0.14032,full_february,DAY_OF_WEEK
1845300,2020-11-13,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.12605,0.12569,full_february,DAY_OF_WEEK
1845301,2020-11-14,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.13385,0.14006,full_february,DAY_OF_WEEK
1845302,2020-11-15,CHL,GADM,CHL.8.2_1,Cardenal Caro,0.04314,0.1309,full_february,DAY_OF_WEEK
1845303,2020-11-16,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.07362,0.12138,full_february,DAY_OF_WEEK
1845304,2020-11-17,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.12011,0.15111,full_february,DAY_OF_WEEK
1845305,2020-11-18,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.11026,0.14109000000000002,full_february,DAY_OF_WEEK
1845306,2020-11-19,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.10407999999999999,0.14628,full_february,DAY_OF_WEEK
1845307,2020-11-20,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.040619999999999996,0.12747999999999998,full_february,DAY_OF_WEEK
1845308,2020-11-21,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.07207000000000001,0.12727,full_february,DAY_OF_WEEK
1845309,2020-11-22,CHL,GADM,CHL.8.2_1,Cardenal Caro,0.00267,0.12278,full_february,DAY_OF_WEEK
1845310,2020-11-23,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.08014,0.12487000000000001,full_february,DAY_OF_WEEK
1845311,2020-11-24,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.10942,0.15382,full_february,DAY_OF_WEEK
1845312,2020-11-25,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.08307,0.14574,full_february,DAY_OF_WEEK
1845313,2020-11-26,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.14478,0.14287,full_february,DAY_OF_WEEK
1845314,2020-11-27,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.07447999999999999,0.1255,full_february,DAY_OF_WEEK
1845315,2020-11-28,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.1188,0.13224,full_february,DAY_OF_WEEK
1845316,2020-11-29,CHL,GADM,CHL.8.2_1,Cardenal Caro,0.00886,0.14698,full_february,DAY_OF_WEEK
1845317,2020-11-30,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.06543,0.11990999999999999,full_february,DAY_OF_WEEK
1845318,2020-12-01,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.07327,0.1381,full_february,DAY_OF_WEEK
1845319,2020-12-02,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.045110000000000004,0.12218,full_february,DAY_OF_WEEK
1845320,2020-12-03,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.10933,0.13366,full_february,DAY_OF_WEEK
1845321,2020-12-04,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.08271,0.11599000000000001,full_february,DAY_OF_WEEK
1845322,2020-12-05,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.02715,0.10915,full_february,DAY_OF_WEEK
1845323,2020-12-06,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.05171,0.14098,full_february,DAY_OF_WEEK
1845324,2020-12-07,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.04869,0.11679,full_february,DAY_OF_WEEK
1845325,2020-12-08,CHL,GADM,CHL.8.2_1,Cardenal Caro,0.012740000000000001,0.14064000000000002,full_february,DAY_OF_WEEK
1845326,2020-12-09,CHL,GADM,CHL.8.2_1,Cardenal Caro,0.0997,0.11292999999999999,full_february,DAY_OF_WEEK
1845327,2020-12-10,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.08011,0.12108,full_february,DAY_OF_WEEK
1845328,2020-12-11,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.1168,0.13266,full_february,DAY_OF_WEEK
1845329,2020-12-12,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.19585,0.13641,full_february,DAY_OF_WEEK
1845330,2020-12-13,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.16622,0.17081,full_february,DAY_OF_WEEK
1845331,2020-12-14,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.10743,0.13707,full_february,DAY_OF_WEEK
1845332,2020-12-15,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.13047999999999998,0.12611,full_february,DAY_OF_WEEK
1845333,2020-12-16,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.04044,0.12707000000000002,full_february,DAY_OF_WEEK
1845334,2020-12-17,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.02343,0.12090999999999999,full_february,DAY_OF_WEEK
1845335,2020-12-18,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.06756000000000001,0.13027,full_february,DAY_OF_WEEK
1845336,2020-12-19,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.18229,0.13295,full_february,DAY_OF_WEEK
1845337,2020-12-20,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.15566,0.1439,full_february,DAY_OF_WEEK
1845338,2020-12-21,CHL,GADM,CHL.8.2_1,Cardenal Caro,0.01665,0.10757,full_february,DAY_OF_WEEK
1845339,2020-12-22,CHL,GADM,CHL.8.2_1,Cardenal Caro,0.013680000000000001,0.12516,full_february,DAY_OF_WEEK
1845340,2020-12-23,CHL,GADM,CHL.8.2_1,Cardenal Caro,0.044680000000000004,0.10848,full_february,DAY_OF_WEEK
1845341,2020-12-24,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.12176,0.12503,full_february,DAY_OF_WEEK
1845342,2020-12-25,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.44601999999999997,0.23383,full_february,DAY_OF_WEEK
1845343,2020-12-26,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.23551999999999998,0.16063,full_february,DAY_OF_WEEK
1845344,2020-12-27,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.1904,0.17214000000000002,full_february,DAY_OF_WEEK
1845345,2020-12-28,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.08071,0.12995,full_february,DAY_OF_WEEK
1845346,2020-12-29,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.055279999999999996,0.13241,full_february,DAY_OF_WEEK
1845347,2020-12-30,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.008879999999999999,0.11485999999999999,full_february,DAY_OF_WEEK
1845348,2020-12-31,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.18953,0.15649000000000002,full_february,DAY_OF_WEEK
1845349,2021-01-01,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.38198000000000004,0.18288,full_february,DAY_OF_WEEK
1845350,2021-01-02,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.17832,0.13441,full_february,DAY_OF_WEEK
1845351,2021-01-03,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.01132,0.11965999999999999,full_february,DAY_OF_WEEK
1845352,2021-01-04,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.030010000000000002,0.1275,full_february,DAY_OF_WEEK
1845353,2021-01-05,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.08127000000000001,0.12987,full_february,DAY_OF_WEEK
1845354,2021-01-06,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.08194,0.14273,full_february,DAY_OF_WEEK
1845355,2021-01-07,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.10945,0.12584,full_february,DAY_OF_WEEK
1845356,2021-01-08,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.1199,0.12595,full_february,DAY_OF_WEEK
1845357,2021-01-09,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.16065,0.12819,full_february,DAY_OF_WEEK
1845358,2021-01-10,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.03094,0.1241,full_february,DAY_OF_WEEK
1845359,2021-01-11,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.00322,0.11984000000000002,full_february,DAY_OF_WEEK
1845360,2021-01-12,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.07787000000000001,0.12097000000000001,full_february,DAY_OF_WEEK
1845361,2021-01-13,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.04559,0.11349000000000001,full_february,DAY_OF_WEEK
1845362,2021-01-14,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.08375,0.11875,full_february,DAY_OF_WEEK
1845363,2021-01-15,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.08392999999999999,0.12937,full_february,DAY_OF_WEEK
1845364,2021-01-16,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.18930999999999998,0.12512,full_february,DAY_OF_WEEK
1845365,2021-01-17,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.07313,0.13844,full_february,DAY_OF_WEEK
1845366,2021-01-18,CHL,GADM,CHL.8.2_1,Cardenal Caro,0.010209999999999999,0.12205999999999999,full_february,DAY_OF_WEEK
1845367,2021-01-19,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.09788,0.13126,full_february,DAY_OF_WEEK
1845368,2021-01-20,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.08173,0.11844,full_february,DAY_OF_WEEK
1845369,2021-01-21,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.09696,0.11535999999999999,full_february,DAY_OF_WEEK
1845370,2021-01-22,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.10638,0.11721,full_february,DAY_OF_WEEK
1845371,2021-01-23,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.19899,0.13058,full_february,DAY_OF_WEEK
1845372,2021-01-24,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.0758,0.12589,full_february,DAY_OF_WEEK
1845373,2021-01-25,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.02409,0.12097000000000001,full_february,DAY_OF_WEEK
1845374,2021-01-26,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.0876,0.11485,full_february,DAY_OF_WEEK
1845375,2021-01-27,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.04892,0.12236,full_february,DAY_OF_WEEK
1845376,2021-01-28,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.0982,0.12192,full_february,DAY_OF_WEEK
1845377,2021-01-29,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.02231,0.12655999999999998,full_february,DAY_OF_WEEK
1845378,2021-01-30,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.44946,0.26445,full_february,DAY_OF_WEEK
1845379,2021-01-31,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.43378,0.2999,full_february,DAY_OF_WEEK
1845380,2021-02-01,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.10440999999999999,0.14157,full_february,DAY_OF_WEEK
1845381,2021-02-02,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.14045,0.13810999999999998,full_february,DAY_OF_WEEK
1845382,2021-02-03,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.10338,0.13835,full_february,DAY_OF_WEEK
1845383,2021-02-04,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.12435,0.12927,full_february,DAY_OF_WEEK
1845384,2021-02-05,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.016030000000000003,0.11962,full_february,DAY_OF_WEEK
1845385,2021-02-06,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.3649,0.21927,full_february,DAY_OF_WEEK
1845386,2021-02-07,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.4131,0.28697,full_february,DAY_OF_WEEK
1845387,2021-02-08,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.10036,0.11832000000000001,full_february,DAY_OF_WEEK
1845388,2021-02-09,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.12303,0.12866,full_february,DAY_OF_WEEK
1845389,2021-02-10,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.06928,0.13112000000000001,full_february,DAY_OF_WEEK
1845390,2021-02-11,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.0852,0.12758,full_february,DAY_OF_WEEK
1845391,2021-02-12,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.00564,0.11840999999999999,full_february,DAY_OF_WEEK
1845392,2021-02-13,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.35196,0.2233,full_february,DAY_OF_WEEK
1845393,2021-02-14,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.35083000000000003,0.26169000000000003,full_february,DAY_OF_WEEK
1845394,2021-02-15,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.07705,0.1303,full_february,DAY_OF_WEEK
1845395,2021-02-16,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.04654,0.11507,full_february,DAY_OF_WEEK
1845396,2021-02-17,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.07612000000000001,0.11728,full_february,DAY_OF_WEEK
1845397,2021-02-18,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.059660000000000005,0.10949,full_february,DAY_OF_WEEK
1845398,2021-02-19,CHL,GADM,CHL.8.2_1,Cardenal Caro,0.06665,0.1055,full_february,DAY_OF_WEEK
1845399,2021-02-20,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.28358,0.19623,full_february,DAY_OF_WEEK
1845400,2021-02-21,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.31049,0.25031,full_february,DAY_OF_WEEK
1845401,2021-02-22,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.08287,0.12621,full_february,DAY_OF_WEEK
1845402,2021-02-23,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.09816,0.12412000000000001,full_february,DAY_OF_WEEK
1845403,2021-02-24,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.02623,0.12492,full_february,DAY_OF_WEEK
1845404,2021-02-25,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.0625,0.12358,full_february,DAY_OF_WEEK
1845405,2021-02-26,CHL,GADM,CHL.8.2_1,Cardenal Caro,0.02544,0.10661,full_february,DAY_OF_WEEK
1845406,2021-02-27,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.22309,0.18737,full_february,DAY_OF_WEEK
1845407,2021-02-28,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.23328000000000002,0.23526,full_february,DAY_OF_WEEK
1845408,2021-03-01,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.10221000000000001,0.13784000000000002,full_february,DAY_OF_WEEK
1845409,2021-03-02,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.03275,0.12589,full_february,DAY_OF_WEEK
1845410,2021-03-03,CHL,GADM,CHL.8.2_1,Cardenal Caro,0.06805,0.11252000000000001,full_february,DAY_OF_WEEK
1845411,2021-03-04,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.16552,0.18544000000000002,full_february,DAY_OF_WEEK
1845412,2021-03-05,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.19716,0.19835,full_february,DAY_OF_WEEK
1845413,2021-03-06,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.45248999999999995,0.27849,full_february,DAY_OF_WEEK
1845414,2021-03-07,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.48057,0.33278,full_february,DAY_OF_WEEK
1845415,2021-03-08,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.2305,0.20622,full_february,DAY_OF_WEEK
1845416,2021-03-09,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.25458000000000003,0.20155,full_february,DAY_OF_WEEK
1845417,2021-03-10,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.22779000000000002,0.19835999999999998,full_february,DAY_OF_WEEK
1845418,2021-03-11,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.27753,0.19697,full_february,DAY_OF_WEEK
1845419,2021-03-12,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.16494,0.18378,full_february,DAY_OF_WEEK
1845420,2021-03-13,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.49245,0.27897,full_february,DAY_OF_WEEK
1845421,2021-03-14,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.5321600000000001,0.32929,full_february,DAY_OF_WEEK
1845422,2021-03-15,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.26229,0.20886999999999997,full_february,DAY_OF_WEEK
1845423,2021-03-16,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.25823,0.22678,full_february,DAY_OF_WEEK
1845424,2021-03-17,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.2516,0.21144000000000002,full_february,DAY_OF_WEEK
1845425,2021-03-18,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.28031,0.22261999999999998,full_february,DAY_OF_WEEK
1845426,2021-03-19,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.24525,0.20589000000000002,full_february,DAY_OF_WEEK
1845427,2021-03-20,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.50237,0.28711,full_february,DAY_OF_WEEK
1845428,2021-03-21,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.5806,0.35988000000000003,full_february,DAY_OF_WEEK
1845429,2021-03-22,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.29073000000000004,0.21266999999999997,full_february,DAY_OF_WEEK
1845430,2021-03-23,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.30496999999999996,0.22396,full_february,DAY_OF_WEEK
1845431,2021-03-24,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.23188000000000003,0.20107,full_february,DAY_OF_WEEK
1845432,2021-03-25,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.30949,0.22485,full_february,DAY_OF_WEEK
1845433,2021-03-26,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.24516999999999997,0.1874,full_february,DAY_OF_WEEK
1845434,2021-03-27,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.63985,0.37934,full_february,DAY_OF_WEEK
1845435,2021-03-28,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.6963199999999999,0.45866,full_february,DAY_OF_WEEK
1845436,2021-03-29,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.33050999999999997,0.22974,full_february,DAY_OF_WEEK
1845437,2021-03-30,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.33014,0.24001,full_february,DAY_OF_WEEK
1845438,2021-03-31,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.28481999999999996,0.22598000000000001,full_february,DAY_OF_WEEK
1845439,2021-04-01,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.29195,0.19981,full_february,DAY_OF_WEEK
1845440,2021-04-02,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.60751,0.34001,full_february,DAY_OF_WEEK
1845441,2021-04-03,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.64999,0.34938,full_february,DAY_OF_WEEK
1845442,2021-04-04,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.60246,0.35619,full_february,DAY_OF_WEEK
1845443,2021-04-05,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.32825,0.2379,full_february,DAY_OF_WEEK
1845444,2021-04-06,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.32343,0.23624,full_february,DAY_OF_WEEK
1845445,2021-04-07,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.27199,0.22559,full_february,DAY_OF_WEEK
1845446,2021-04-08,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.3626,0.23335999999999998,full_february,DAY_OF_WEEK
1845447,2021-04-09,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.29808,0.21353000000000003,full_february,DAY_OF_WEEK
1845448,2021-04-10,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.57724,0.32708000000000004,full_february,DAY_OF_WEEK
1845449,2021-04-11,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.5783,0.35768,full_february,DAY_OF_WEEK
1845450,2021-04-12,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.38195999999999997,0.24294000000000002,full_february,DAY_OF_WEEK
1845451,2021-04-13,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.35707,0.25551999999999997,full_february,DAY_OF_WEEK
1845452,2021-04-14,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.34431999999999996,0.22621,full_february,DAY_OF_WEEK
1845453,2021-04-15,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.34853,0.21878000000000003,full_february,DAY_OF_WEEK
1845454,2021-04-16,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.30178,0.21436,full_february,DAY_OF_WEEK
1845455,2021-04-17,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.53593,0.31964000000000004,full_february,DAY_OF_WEEK
1845456,2021-04-18,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.58126,0.35962,full_february,DAY_OF_WEEK
1845457,2021-04-19,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.3642,0.22794,full_february,DAY_OF_WEEK
1845458,2021-04-20,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.39097,0.25204,full_february,DAY_OF_WEEK
1845459,2021-04-21,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.39859,0.29521,full_february,DAY_OF_WEEK
1845460,2021-04-22,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.29935,0.20543000000000003,full_february,DAY_OF_WEEK
1845461,2021-04-23,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.2253,0.18863,full_february,DAY_OF_WEEK
1845462,2021-04-24,CHL,GADM,CHL.8.2_1,Cardenal Caro,-0.52004,0.28665999999999997,full_february,DAY_OF_WEEK
